Not active
0,0
1,182
2,248
3,272
4,286
5,296
6,316
7,336
8,354
9,376
10,394
11,436
12,445
13,455
14,467
15,473
16,477
17,490
18,497
19,507
20,517
21,526
22,531
23,540
24,542
25,546
26,552
27,566
28,571
29,578
30,582
31,584
32,588
33,591
34,592
35,597
36,602
37,603
38,609
39,615
40,617
41,622
42,624
43,627
44,627
45,631
46,632
47,635
48,636
49,642
50,643
51,649
52,650
53,650
54,653
55,654
56,658
57,659
58,661
59,664
60,664
61,666
62,668
63,669
64,674
65,675
66,676
67,680
68,682
69,683
70,684
71,688
72,688
73,692
74,692
75,692
76,699
77,700
78,701
79,702
80,703
81,709
82,710
83,711
84,711
85,717
86,718
87,721
88,722
89,724
90,726
91,730
92,730
93,730
94,730
95,731
96,731
97,732
98,733
99,735
100,737
101,738
102,740
103,740
104,741
105,742
106,742
107,743
108,744
109,744
110,746
111,746
112,746
113,749
114,750
115,752
116,752
117,754
118,755
119,757
120,761
121,762
122,763
123,765
124,765
125,765
126,765
127,765
128,766
129,769
130,769
131,770
132,772
133,772
134,772
135,776
136,778
137,778
138,778
139,780
140,781
141,784
142,784
143,786
144,787
145,788
146,788
147,789
148,789
149,790
150,790
151,790
152,790
153,790
154,790
155,791
156,792
157,792
158,793
159,794
160,797
161,799
162,800
163,801
164,801
165,803
166,803
167,804
168,804
169,805
170,806
171,807
172,808
173,809
174,810
175,811
176,813
177,813
178,814
179,814
180,816
181,817
182,817
183,818
184,819
185,819
186,819
187,821
188,821
189,822
190,823
191,825
192,825
193,827
194,827
195,827
196,827
197,828
198,828
199,830
200,834
201,834
202,834
203,834
204,834
205,835
206,835
207,835
208,836
209,837
210,839
211,839
212,839
213,842
214,843
215,843
216,843
217,843
218,843
219,843
220,844
221,844
222,845
223,845
224,845
225,846
226,847
227,850
228,851
229,852
230,852
231,852
232,852
233,852
234,854
235,854
236,854
237,855
238,855
239,855
240,857
241,858
242,858
243,859
244,862
245,862
246,862
247,862
248,862
249,863
250,863
251,864
252,864
253,864
254,868
255,868
256,869
257,870
258,871
259,871
260,872
261,872
262,872
263,872
264,872
265,872
266,872
267,872
268,872
269,873
270,874
271,874
272,874
273,874
274,877
275,878
276,878
277,880
278,880
279,880
280,880
281,881
282,881
283,881
284,882
285,882
286,882
287,882
288,883
289,883
290,884
291,884
292,885
293,885
294,885
295,887
296,888
297,888
298,888
299,888
300,888
301,888
302,888
303,888
304,888
305,888
306,889
307,889
308,890
309,890
310,890
311,890
312,891
313,893
314,893
315,893
316,893
317,894
318,894
319,896
320,896
321,896
322,896
323,896
324,896
325,896
326,896
327,896
328,896
329,896
330,896
331,896
332,896
333,896
334,896
335,897
336,898
337,898
338,899
339,899
340,899
341,899
342,899
343,899
344,899
345,900
346,900
347,900
348,900
349,900
350,900
351,900
352,901
353,901
354,901
355,902
356,902
357,902
358,902
359,902
360,902
361,902
362,902
363,902
364,903
365,903
366,903
367,903
368,903
369,903
370,904
371,904
372,904
373,904
374,905
375,905
376,905
377,905
378,905
379,907
380,908
381,908
382,908
383,908
384,908
385,910
386,910
387,910
388,910
389,910
390,912
391,912
392,912
393,912
394,915
395,915
396,915
397,915
398,915
399,915
400,916
401,917
402,918
403,919
404,919
405,921
406,921
407,921
408,921
409,921
410,921
411,921
412,922
413,922
414,922
415,922
416,922
417,923
418,923
419,923
420,924
421,924
422,925
423,925
424,925
425,926
426,929
427,930
428,931
429,931
430,931
431,931
432,932
433,934
434,936
435,936
436,938
437,938
438,939
439,939
440,939
441,940
442,940
443,940
444,940
445,940
446,940
447,941
448,941
449,941
450,941
451,941
452,941
453,941
454,942
455,942
456,942
457,942
458,942
459,942
460,944
461,944
462,944
463,945
464,945
465,946
466,947
467,947
468,947
469,947
470,947
471,947
472,947
473,947
474,947
475,947
476,947
477,947
478,947
479,947
480,947
481,948
482,948
483,948
484,948
485,948
486,948
487,948
488,948
489,948
490,948
491,948
492,948
493,949
494,949
495,949
496,949
497,949
498,949
499,949
500,949
501,949
502,949
503,949
504,949
505,949
506,949
507,949
508,949
509,950
510,950
511,950
512,951
513,951
514,952
515,952
516,952
517,952
518,953
519,953
520,954
521,954
522,954
523,954
524,954
525,954
526,954
527,954
528,954
529,954
530,954
531,954
532,954
533,954
534,954
535,955
536,955
537,955
538,955
539,956
540,956
541,956
542,956
543,956
544,956
545,956
546,956
547,956
548,956
549,956
550,956
551,956
552,956
553,956
554,956
555,956
556,956
557,956
558,956
559,956
560,956
561,956
562,956
563,956
564,956
565,956
566,956
567,956
568,956
569,956
570,957
571,957
572,957
573,957
574,957
575,957
576,957
577,957
578,957
579,957
580,957
581,957
582,957
583,958
584,958
585,959
586,959
587,959
588,959
589,959
590,959
591,960
592,960
